customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
1254,CUST-0-9--Z90,Julia,Yang,loconnell@example.com,(02).7860.1436,705 Samuel Viaduct,,Jamesberg,SA,0892,AU,-42.411497,148.249329,2008-02-18,2024-01-01T04:02:00,False,False
1255,CUST---Z-990Z,Adrian,Gillespie,smithalexander@example.com,0416.799.432,Suite 827 007 Melody Trailer,,West Carrie,WA,2261,AU,-35.982898,120.752435,1984-02-12,2025-01-10T10:13:15,False,True
1256,CUST--9Z-ZZA0,Aaron,Moore,thomasbauer@example.org,+61.442.210.206,Flat 47 3 Charles Row,,Seanhaven,NSW,2930,AU,-43.130144,139.433249,1986-02-12,2024-09-26T14:02:43,False,True
1257,CUST-A0-A099-,Shelly,Miller,kimberlyhart@example.net,(03).8613.7191,Suite 603 88 Alexander Footway,,Reesemouth,VIC,2507,AU,-40.418096,137.653044,1987-11-15,2024-02-27T22:15:34,False,True
1258,CUST-Z-9A---A,Lisa,Hopkins,allennathaniel@example.org,+61 2 5229 5842,673/295 Brian Crossroad,,Mcmillanport,QLD,1351,AU,-40.727190,131.015999,1973-12-04,2024-03-29T10:13:22,False,True
1259,CUST--0Z900--,David,Carlson,mpark@example.com,0475 774 208,114 Karen Park,,West Clintonborough,NSW,2653,AU,-35.955356,146.969788,1963-01-05,2024-05-20T00:17:42,False,False
1260,CUST--0-0Z9Z-,Patricia,Henry,bernardmadeline@example.com,0373085184,29 Kathleen Circuit,,Lake Alexis,NT,4945,AU,-35.192488,125.802013,2012-07-20,2024-03-19T14:18:24,False,True
1261,CUST--9-990A0,Erin,Baxter,cdominguez@example.net,0391531445,105/997 Meyer Tollway,,West Shawnstad,VIC,5268,AU,-37.091261,140.423894,1991-04-24,2024-07-28T16:10:54,False,True
1262,CUST-9-Z99AZA,Donna,Mitchell,tracieprice@example.net,0402-395-826,Apt. 146 912 Eaton Pocket,,North Leah,NT,2352,AU,-38.509775,115.573633,1974-03-28,2024-07-16T06:38:26,False,True
1263,CUST--090ZZA9,Melissa,Pena,jonesbrian@example.org,+61.2.7817.6876,Apt. 045 80 Taylor River,,Klinestad,QLD,2648,AU,-43.353259,131.330979,1993-03-22,2024-02-05T05:34:37,False,True
1264,CUST--0-Z-A9Z,Wendy,Cortez,aliceschwartz@example.net,0455.415.935,233 Cooper Strand,,Port Lisa,NSW,8331,AU,-39.550587,126.020198,1988-08-21,2024-10-25T01:20:10,False,True
1265,CUST-0Z9-99--,Bryan,Hamilton,randallsteven@example.org,0403-393-046,87/984 Karen Wade,,East Andrew,TAS,8804,AU,-36.740760,145.202737,1983-10-31,2025-01-28T22:18:00,False,True
1266,CUST-AZZ-Z--0,Faith,Davis,meagan57@example.org,3867-2933,349/681 Williams Street,,Ellisborough,QLD,2664,AU,-39.376563,146.352330,1985-10-24,2024-11-10T09:34:09,False,True
1267,CUST-Z-00---Z,Kristin,Christian,acostakathleen@example.com,02-1050-3978,973 Frank Rest,,Lake Robertchester,SA,5920,AU,-36.687711,131.511920,1968-07-17,2024-07-20T19:26:28,False,True
1268,CUST-Z----ZZZ,Jennifer,Reed,rileybrittany@example.com,0401.997.208,Apt. 924 965 Kelley Ground,,Port Michael,SA,0857,AU,-40.378746,132.063404,1996-09-03,2024-07-25T01:36:47,False,True
1269,CUST---9-A9-0,Scott,Taylor,michaelfisher@example.com,+61-491-392-281,956 Wright Steps,,Lindseymouth,SA,2895,AU,-35.931362,151.883652,1999-11-20,2024-11-20T03:29:45,False,True
1270,CUST-9ZZA--9Z,Tammy,Brown,tyler45@example.org,(02) 1793 9178,Level 3 79 Daniel Mall,,South Brucemouth,NT,2669,AU,-39.975780,116.906448,1962-04-12,2024-04-07T22:09:15,True,True
1271,CUST-A0A99AA9,David,Bautista,martinsamantha@example.net,+61 435 120 285,9 Crawford Terrace,,St. Lisaland,NSW,1942,AU,-42.219020,133.160083,1988-02-26,2024-12-14T03:33:47,True,True
1272,CUST-00--0-9-,Thomas,Lowe,powelllisa@example.org,0475 138 103,6 Derrick Extension,,Martinbury,TAS,2025,AU,-36.044164,140.129239,2013-04-27,2024-07-27T01:39:20,True,True
1273,CUST--ZA-A--Z,Jenny,Clements,webbcharles@example.org,0822-1483,Unit 18 54 Jackson Trail,,St. Joseshire,TAS,2933,AU,-40.901125,131.699956,1987-10-16,2024-11-10T08:15:15,False,True
1274,CUST--090ZA99,Marissa,Johnson,cindy09@example.org,1443-0449,13 John Rosebowl,,Gibbsbury,ACT,2978,AU,-36.258206,129.478116,1992-09-21,2024-10-14T05:35:02,False,True
1275,CUST-0---09Z9,Mary,Rodriguez,johnlopez@example.org,0463-442-119,Suite 001 050 Richard Fairway,,South Ryan,VIC,2920,AU,-42.737442,117.136902,1977-08-05,2024-03-26T02:45:03,False,True
1276,CUST-0-A90--A,Mary,Robinson,jennifersmith@example.com,(08)97740666,0/494 Watts Anchorage,,South Taylor,TAS,2944,AU,-41.358941,137.164620,1993-11-14,2024-07-09T07:49:10,False,True
1277,CUST-9-99AAA-,Jessica,Edwards,graymatthew@example.com,9198 1095,906 Wells Driveway,,Rangelville,SA,2648,AU,-42.556155,120.243101,2008-06-07,2024-02-21T21:35:40,False,True
1278,CUST-0A09ZA-Z,Joshua,Navarro,lopezryan@example.com,6011 2184,07/714 Ann Mall,,East Cynthiatown,QLD,5833,AU,-40.763568,150.991103,1968-09-28,2024-02-26T06:43:13,False,False
1279,CUST--0AZ000A,Richard,Guerra,kathrynpatrick@example.com,02 0390 3287,03 Andrew Boulevard,,South Gregory,VIC,5748,AU,-40.227836,141.618504,1993-06-24,2024-01-02T17:35:31,False,True
1280,CUST--A-Z0-A-,Jesse,Le,michaelvargas@example.net,0478-716-207,Flat 34 4 Marissa Plateau,,St. Gary,SA,2478,AU,-41.776297,121.047528,1974-07-09,2024-07-17T10:49:37,False,True
1281,CUST--AAZZ0A-,Jessica,Hooper,websterbethany@example.com,03-1162-0622,892 Barnes Ground,,Amandaburgh,SA,2648,AU,-36.806819,142.027553,1961-05-21,2024-04-27T10:51:47,False,True
1282,CUST-99A0-AA-,Deborah,Bridges,woodeduardo@example.net,17963115,583 Robert Point,,Schwartzfort,SA,2999,AU,-39.354531,112.430986,1984-11-15,2024-03-30T04:17:28,True,True
1283,CUST-09-A-Z0-,Christina,Hunt,cgutierrez@example.org,+61340023328,082 Patty Rotary,,Williamsstad,SA,2911,AU,-41.236556,112.418581,2014-02-20,2024-04-28T07:14:41,False,True
1284,CUST-A90Z9--A,Jennifer,Hoffman,gmartinez@example.com,0427.130.146,655 Joy Esplanade,,Loweberg,NSW,3309,AU,-41.462788,134.956406,1990-12-19,2024-03-03T00:56:47,False,True
1285,CUST--A---Z-A,Lisa,Taylor,gavin89@example.com,(08)33332607,144 Byrd Turn,,Heathburgh,NSW,2972,AU,-40.611252,142.334676,2014-02-01,2024-08-20T03:38:22,False,True
1286,CUST--0A0ZA--,Jennifer,Collier,cjones@example.net,+61 2 0602 5854,074 Patrick Interchange,,West Gloriaview,NT,2770,AU,-40.078396,133.634825,1980-10-19,2025-01-24T23:06:17,False,True
1287,CUST-A0Z-0-00,Rachel,Hubbard,ramirezamanda@example.com,+61 7 3974 4492,8 Price Distributor,,North Joshua,QLD,0889,AU,-34.582577,138.242203,2012-09-02,2025-01-01T16:34:03,False,True
1288,CUST-0--A---Z,Robert,Cunningham,shannonmorales@example.com,+61.476.325.564,039/96 Avery Way,,St. Victoriabury,VIC,2731,AU,-40.597141,143.179264,1987-02-10,2024-10-04T10:13:38,False,True
1289,CUST--0A9A-Z0,Gerald,Harrington,shannonhoffman@example.org,5960-4025,Flat 66 38 Martinez Part,,Tammyport,NSW,2454,AU,-36.205495,135.347046,1992-04-14,2024-10-23T10:52:56,True,True
1290,CUST-0ZZ-Z000,Sarah,Nunez,marshallsteven@example.com,0797857340,Apt. 490 737 Mcmillan Foreshore,,Garybury,QLD,2621,AU,-40.125988,135.064608,1986-07-23,2024-09-16T12:18:03,True,True
1291,CUST-Z9--0ZA-,Hayley,Johnson,hunterkimberly@example.org,0421.883.776,5 Keith Riverway,,South Wayne,WA,2614,AU,-38.805970,149.259520,2009-02-24,2024-08-31T01:13:46,False,True
1292,CUST-Z0A9-0--,Corey,Tucker,amandapearson@example.org,+61-3-2611-8427,9 Thomas Slope,,West Janetborough,WA,2207,AU,-35.921029,148.911928,1966-04-04,2024-12-09T03:06:33,False,True
1293,CUST-A0-----9,Kristen,Bailey,hilljason@example.net,4759.7740,73 Dana Interchange,,West Bettymouth,NSW,0271,AU,-37.155891,143.052632,1964-08-27,2024-03-14T07:51:08,False,True
1294,CUST-Z9-9A-00,Sean,Doyle,jennifer81@example.net,+61-448-588-001,Level 8 370 Williams Range,,St. Wesleyfurt,WA,2957,AU,-35.200453,124.924748,1972-08-11,2024-11-02T11:07:25,False,True
1295,CUST---AA0ZZZ,Whitney,Mccullough,gmiller@example.com,+61 457 200 442,60/2 Crane Crossway,,Danielleberg,TAS,0297,AU,-37.682488,142.586748,2006-09-04,2024-01-06T09:19:04,False,True
1296,CUST-ZZ-00A-Z,Logan,Ortiz,joshua61@example.net,+61 7 1567 0876,968 Amy Vista,,Reginachester,NT,2573,AU,-43.725870,119.217050,1980-07-07,2025-01-04T21:29:04,False,True
1297,CUST-0-A0Z9A-,Paul,Cruz,marissa65@example.net,+61.491.989.066,02 William Dip,,Adamstown,VIC,0989,AU,-36.232638,118.379183,2006-08-06,2024-09-11T07:23:25,False,True
1298,CUST----0Z0ZA,Zachary,Baldwin,tonyritter@example.org,(03).2412.1592,5 Jessica Cross,,East Douglasbury,ACT,0903,AU,-42.172487,134.268315,1960-08-05,2024-08-29T00:09:48,True,True
1299,CUST-AZ9-Z-A9,Rose,Brown,melaniejohnson@example.net,07 3599 0796,48 Richard Highroad,,Latashachester,TAS,2955,AU,-40.334260,122.863640,1995-09-27,2024-05-21T19:17:25,False,True
1300,CUST-Z0-0099Z,Kara,Coffey,tdean@example.org,+61-450-830-674,Apt. 187 3 Collins Freeway,,East Lindseyton,VIC,7271,AU,-42.291898,114.032031,1995-09-23,2024-01-29T17:31:22,False,True
1301,CUST-0-A--Z--,Alyssa,Smith,miranda18@example.net,(02).4022.7283,79 Kelley Roadside,,Levinehaven,WA,2111,AU,-36.043790,146.577145,1990-02-08,2024-08-16T21:38:31,False,True
1302,CUST---9AZ-99,Corey,Lucero,monroeashley@example.org,6370.1204,644 Hannah Chase,,West Thomas,QLD,2988,AU,-39.036486,151.248663,2003-05-14,2024-12-08T04:48:52,True,True
1303,CUST--9A-Z9--,Kathleen,Garcia,nicole30@example.net,2020-3626,273/29 Montoya Arcade,,Jonesside,NSW,0979,AU,-35.490034,142.158034,2012-07-11,2024-06-23T18:24:19,False,True
1304,CUST-0A-ZAZ9-,Monica,Stephenson,zgreen@example.com,(03) 4279 3634,4/38 Melinda Frontage,,West Annestad,TAS,2500,AU,-34.636798,124.108157,1969-12-06,2024-06-07T06:40:54,False,True
1305,CUST-----0-AZ,Peter,Brown,kelly76@example.com,88692445,Apt. 907 276 Miller Reserve,,West William,WA,4125,AU,-41.643656,148.960171,1998-12-16,2024-12-28T16:47:15,False,True
1306,CUST--Z09ZZ--,Colin,Li,briggsdavid@example.org,08-9676-1545,426 Daisy Pass,,Lake Jocelyn,VIC,2373,AU,-39.938994,140.440159,1987-07-30,2024-04-24T18:52:44,False,True
1307,CUST-A9-9Z-A-,Catherine,Harris,jaredrice@example.net,+61 434 460 556,47/66 Soto Track,,Robersonburgh,NSW,2960,AU,-38.323758,112.379351,1965-11-26,2024-08-02T12:54:03,True,True
1308,CUST--ZZ-9009,Scott,Taylor,ballardmark@example.com,(07) 0548 2349,499 Morris Roadside,,North Ginachester,SA,2753,AU,-41.315699,145.207368,1965-04-05,2024-02-21T12:05:27,False,True
1309,CUST--Z-00Z0A,Danny,Hill,christina35@example.org,08 9806 6972,36/021 Warren Firetrail,,East Darrell,NSW,2997,AU,-42.741263,136.415057,1979-12-26,2024-04-21T12:00:48,False,True
1310,CUST----9Z--9,Angela,Sullivan,garzajustin@example.com,(02)-5620-0295,0 Maureen Cutting,,New Michelle,SA,2940,AU,-38.048715,143.585757,1974-11-27,2024-08-08T05:57:13,False,True
1311,CUST--9A-A--A,Christine,Terry,holmesdebbie@example.org,+61.8.3702.6080,94 Mills Avenue,,Lake Gina,VIC,6504,AU,-35.353347,137.796848,1987-01-05,2024-03-15T16:26:33,False,True
1312,CUST--ZA-9Z99,Jason,Stewart,rdiaz@example.org,+61 489 787 486,0 Darlene Boulevard,,South Patrickmouth,VIC,2983,AU,-39.571254,126.547390,1984-01-05,2024-10-19T08:10:43,False,True
1313,CUST--Z-A-99Z,Susan,Hendricks,kimberlychristensen@example.com,(08) 3415 7035,1/0 Romero Gates,,West Michael,ACT,0987,AU,-41.775679,130.266944,1982-04-05,2024-09-18T03:35:24,False,True
1314,CUST-A-9--Z9-,Bryan,Reed,eramirez@example.net,0488 026 979,0/207 Johnson Road,,East Davidshire,SA,2669,AU,-43.783612,134.802276,1993-07-31,2024-04-07T16:41:54,False,True
1315,CUST--Z0AA--A,Grant,Gill,charlotte00@example.com,(07)83671064,Unit 22 705 Henry Terrace,,Spencermouth,SA,2661,AU,-39.013437,144.158873,1983-12-07,2024-11-20T01:54:18,False,True
1316,CUST-AAZZZ--0,Jared,Short,ramirezjesse@example.org,0479.665.474,30 Crystal Esplanade,,West Lindsey,ACT,0233,AU,-35.873385,149.655212,2006-05-15,2024-02-08T21:20:58,False,True
1317,CUST--A99ZZ99,Benjamin,Williamson,dawnthompson@example.net,+61-7-0104-0615,703 Tony Brow,,Christopherberg,SA,2946,AU,-35.416785,124.562358,2004-07-06,2024-03-03T14:17:03,False,True
1318,CUST-09-0A-ZA,Joseph,Peterson,frankvalentine@example.net,0405.798.830,047/15 Carol Elbow,,Michaelchester,NSW,2617,AU,-42.685767,146.960032,1960-01-26,2024-08-22T15:52:03,False,True
1319,CUST-99--Z0-9,Melissa,Odonnell,sarah35@example.org,(08)42359820,4/6 Kirby Route,,Martinport,SA,3332,AU,-37.072696,128.898328,2005-04-27,2024-01-22T21:35:07,False,True
1320,CUST-9AA0-9--,Kristen,Jacobson,chadthornton@example.org,(08).9665.9284,93 Roger Loop,,Aarontown,VIC,2238,AU,-36.007513,147.833249,1970-04-12,2024-07-16T08:51:00,False,True
1321,CUST--Z9A09Z-,Krista,Johnson,michelle73@example.com,08.2993.9808,58 Garcia Corner,,North Sean,NT,2612,AU,-38.636972,118.412486,2002-12-09,2024-03-31T19:04:42,False,True
1322,CUST-9AA-999Z,Megan,Walsh,markrocha@example.com,08 2708 6640,Flat 07 7 Guerrero Byway,,New Leslie,NSW,2668,AU,-43.822574,132.630601,1962-08-01,2024-09-30T08:04:50,False,True
1323,CUST--9--ZZ9A,Christopher,Day,wscott@example.org,12154159,2 Gomez Brow,,St. Teresaport,SA,2301,AU,-41.397877,131.232239,2010-08-16,2024-01-19T15:49:47,False,True
1324,CUST-AZZ0A0-Z,Jeffrey,Smith,ogonzalez@example.com,8348-6980,34 William Strand,,Port Beth,WA,2647,AU,-41.510562,142.019763,2005-03-12,2024-01-25T22:47:07,False,False
1325,CUST--ZAZ0-Z-,Wendy,Franco,rebeccashaffer@example.org,+61.7.1594.2804,Apt. 707 7 Terry Lower,,South Caseyberg,NT,2626,AU,-43.005783,131.805162,2009-12-27,2024-09-03T03:56:30,False,True
1326,CUST--Z-AA90-,Kevin,Greene,amanda55@example.com,0460.199.074,7 Jack Ronde,,East Brittanymouth,NSW,3341,AU,-34.032124,123.831496,1962-10-24,2024-09-16T01:19:41,False,True
1327,CUST-0---0009,Gloria,Mason,zayala@example.com,(02).6625.5507,00 Ramirez Cove,,South Robert,SA,2787,AU,-36.064456,123.283938,2007-03-15,2024-04-22T02:09:50,False,True
1328,CUST-9-Z09--A,Bryan,Mendez,ejames@example.org,6338 0536,Level 1 051 Morgan Cutting,,East Meghan,QLD,2906,AU,-40.125141,132.479386,2004-07-18,2024-12-20T07:05:13,False,True
1329,CUST-AZ90ZA-0,Hunter,Schaefer,alexis10@example.org,4698-6200,867 Anderson Quadrangle,,West Jonathan,VIC,0871,AU,-40.177584,130.723911,1969-02-27,2024-04-04T13:05:10,False,False
1330,CUST-Z--Z-A9A,Amber,Smith,mlowe@example.com,+61.474.773.073,710 Hickman Mall,,North Kevin,NSW,2685,AU,-41.824901,117.083589,2007-04-19,2024-10-10T10:42:03,False,True
1331,CUST-A0-00Z0-,April,Villanueva,daniel93@example.com,(02) 8570 7740,976 Mitchell Flat,,New Toddbury,ACT,2665,AU,-42.399293,151.083241,2009-10-26,2024-03-17T09:08:27,False,True
1332,CUST--A0ZZ0A-,Jessica,Gilmore,tmerritt@example.org,02-9636-0818,Suite 555 5 Bush Run,,New Gilbertview,TAS,2659,AU,-40.193516,135.486417,1970-12-04,2024-05-14T04:25:28,False,False
1333,CUST--0Z9AA-A,Lisa,Horn,stanleyclayton@example.org,(02) 8490 3674,9 Ali Quadrangle,,Clarkburgh,NSW,2647,AU,-40.216349,138.311101,2013-10-05,2024-03-14T11:03:36,False,True
1334,CUST-AAAAZZZ-,Laurie,Rodriguez,cassidymunoz@example.net,1375.1705,2 Joseph Ground,,Brennanview,NSW,2653,AU,-34.512227,125.672241,1967-09-16,2024-12-23T08:25:37,False,True
1335,CUST-0ZZ0Z-AA,Michael,Allen,mandytran@example.org,(08) 5268 0411,9/446 Peters Fairway,,West Amandatown,VIC,2246,AU,-37.394179,132.133143,2007-03-29,2024-04-18T02:31:11,False,True
1336,CUST-0Z-00Z-Z,Joel,Young,kellypham@example.com,08-3820-5087,18 Courtney Approach,,St. Brian,NSW,2961,AU,-41.852054,151.725092,2000-05-06,2024-05-15T09:24:12,False,True
1337,CUST----A--A9,Kristopher,Anthony,meganevans@example.net,02-7345-9328,63 Graham Interchange,,Port Molly,SA,6205,AU,-43.291916,145.338227,1961-07-08,2024-04-24T06:06:37,False,True
1338,CUST-A--Z0909,Marie,Moore,lisa88@example.net,5076 8685,78 Thompson Road,,Colinfort,SA,2230,AU,-41.046773,143.472217,1974-11-14,2024-06-13T08:13:23,False,True
1339,CUST-0Z0-0--Z,Amanda,Nelson,rebecca22@example.net,0459-956-875,Suite 877 308 Monica Footway,,South Sean,QLD,2903,AU,-39.327029,147.927324,1982-02-09,2024-07-26T03:52:42,False,True
1340,CUST-000A9AZ-,Dean,Williams,hickswilliam@example.org,02-5155-7589,574 Marshall Key,,Gibsonville,QLD,8351,AU,-35.150329,129.693990,2011-06-22,2024-12-26T15:24:19,False,False
1341,CUST-Z-AAZZZZ,Troy,Higgins,nrobinson@example.org,+61211449191,776 Brian Key,,Millerton,QLD,2666,AU,-36.695888,151.397077,1990-09-21,2024-07-10T05:53:22,False,True
1342,CUST--9-ZAAZ-,Virginia,Mosley,johnathan67@example.net,(03)11989052,3/1 Taylor End,,Johnborough,SA,2614,AU,-34.427551,136.536943,2000-12-10,2024-04-30T03:46:40,False,True
1343,CUST-09Z9-09-,Kristina,Hall,prestondixon@example.net,+61252938791,874 Jeffrey Walkway,,Hansonchester,TAS,9747,AU,-34.302511,121.744053,1973-10-06,2024-09-02T23:59:17,False,True
1344,CUST--Z-A-A-0,Steven,Rivera,fbowman@example.org,3692 7108,Suite 215 63 Schmitt Close,,Elizabethshire,QLD,2901,AU,-42.987319,146.908544,1988-08-28,2024-08-24T22:07:09,True,True
1345,CUST-AZ-0-9--,Erika,Kirby,vwilliams@example.net,None,015/3 Andrea Underpass,,East Kelseyview,WA,8171,AU,-34.613285,138.504866,1989-05-24,2024-07-03T17:41:40,False,True
1346,CUST-9900-A9-,Joseph,Gordon,grantnicole@example.com,1538 5973,Suite 594 4 Wells Gap,,Adamburgh,TAS,6723,AU,-35.477554,114.190418,1962-02-20,2024-11-14T06:19:18,True,True
1347,CUST-AZ99AAA0,Tony,Gonzalez,blankenshipjonathan@example.com,+61.3.7583.0126,Apt. 310 53 Powell Access,,Douglashaven,NT,2428,AU,-34.320571,141.879404,2006-02-19,2024-02-11T05:04:20,True,True
1348,CUST-9-----9Z,Dawn,King,aliciarodriguez@example.org,0821434453,78 Jesse Loop,,Lake Victoriaside,QLD,2206,AU,-42.033578,149.286710,1966-08-07,2024-02-01T09:36:03,False,True
1349,CUST-9-9Z900Z,Robert,King,hrobinson@example.com,8311-2000,972 Emma Heights,,Lucasport,WA,2681,AU,-43.790087,120.532915,1967-04-28,2024-09-26T14:28:38,False,True
1350,CUST--9-ZA0-9,Veronica,Williams,greenjames@example.net,+61.460.197.111,02 Teresa Copse,,East Miranda,WA,2637,AU,-37.743241,135.642197,1997-02-15,2024-08-24T15:49:16,True,True
1351,CUST-99--99A-,James,Chaney,qfuller@example.org,03 1790 1549,2/1 Denise Mall,,Parkerchester,ACT,2619,AU,-35.119366,121.615990,2012-04-26,2024-05-13T22:01:40,False,True
1352,CUST-Z--Z-ZZ0,Jennifer,Cummings,vpalmer@example.org,9450.4176,5/520 Vincent Turn,,Samuelshire,VIC,1243,AU,-35.162063,114.975420,1979-12-19,2024-04-23T01:41:12,False,False
1353,CUST-Z0Z0AZ9-,Donald,Lopez,janet68@example.com,(08)62383367,7 Bianca Grange,,Websterburgh,VIC,6104,AU,-43.478695,148.891774,2011-10-11,2024-02-20T05:31:55,False,True
1354,CUST-0-0A90-0,John,Nguyen,wwilson@example.com,+61-8-9979-2003,3 Baker Port,,New Brandi,NT,2988,AU,-36.036960,119.008364,1988-08-29,2024-06-25T23:57:11,False,True
1355,CUST----09-0Z,Jacob,Allen,edward68@example.net,None,5 Natalie Mount,,East Markland,NT,2692,AU,-43.146616,114.575624,1979-06-06,2024-07-19T16:36:15,False,True
1356,CUST-000Z-9AA,Brittany,Howell,ywebb@example.com,0394 1630,Level 3 5 Philip Brow,,Nicholsonport,NT,2998,AU,-40.385063,150.249627,1962-11-16,2025-01-15T18:30:06,False,True
1357,CUST---A-0--9,Jessica,Crawford,melissagoodwin@example.com,(03).2540.7591,Unit 95 9 Allison Promenade,,Perezview,ACT,2371,AU,-41.704723,129.070367,1991-09-06,2025-01-25T10:34:50,True,True
1358,CUST----AAZ0-,Matthew,Hamilton,hbishop@example.org,+61-3-0605-6145,Level 9 90 Hubbard Cruiseway,,West Malik,TAS,2837,AU,-37.018129,142.481298,1978-10-12,2024-11-18T14:24:06,False,True
1359,CUST-AA99ZAAZ,Sarah,Peterson,patricia06@example.net,None,3 Devin Fairway,,Catherinebury,ACT,2658,AU,-42.711787,147.084539,1978-08-29,2024-12-19T01:44:06,False,True
1360,CUST---9-AZ9-,Kristen,Christian,ijones@example.org,(08) 8375 2306,Flat 95 667 Benjamin Round,,Griffinport,SA,2497,AU,-39.431034,144.275143,2011-07-11,2024-02-28T15:49:42,False,False
1361,CUST--A0-090A,Kathryn,Singh,riverasherri@example.com,7573.0114,0 Brown Trunkway,,Espinozaside,ACT,2666,AU,-41.936587,112.057399,1993-07-15,2024-05-22T09:12:04,True,True
1362,CUST-0ZAAZ-9-,Tyler,Reeves,dennismorales@example.com,07.5567.3476,15 Curtis End,,East Biancaborough,QLD,8216,AU,-41.006763,135.204273,1997-01-15,2024-12-20T06:11:16,False,True
1363,CUST-A9--Z0A-,William,Thomas,stewartmelissa@example.net,+61-8-3806-0576,66 Kenneth Turn,,Larrybury,ACT,8876,AU,-40.275221,139.925236,1974-08-04,2024-03-09T20:07:20,False,True
1364,CUST-ZZ990Z-0,Brittany,Faulkner,kennethcoleman@example.org,(08) 9999 9924,Level 3 4 Elizabeth Ramp,,South Sherry,ACT,2916,AU,-36.538480,139.054487,2013-06-14,2024-07-05T01:42:04,False,True
1365,CUST-000-ZZ9-,Kimberly,Alvarado,kellyhernandez@example.com,+61-407-438-836,20/566 Martinez Extension,,Alexanderland,NSW,2911,AU,-43.813190,121.518394,1982-11-07,2024-07-02T19:25:46,False,True
1366,CUST-A--Z--0A,John,Higgins,davissharon@example.org,0147-6047,482/10 Rodriguez Court,,South Mary,NSW,2668,AU,-42.189533,125.039399,1991-08-20,2024-10-15T14:48:35,False,True
1367,CUST-0-A--9-A,Jared,Spencer,pheath@example.org,None,Flat 06 156 Jason Path,,Carterburgh,QLD,2674,AU,-41.498859,142.682172,1969-05-03,2024-02-14T14:09:54,False,True
1368,CUST-9A-AZ--0,Amanda,Perez,timothy59@example.com,+61.433.722.379,67 Scott Turn,,St. Amanda,VIC,1471,AU,-34.845867,119.830301,2001-02-18,2024-08-09T02:33:40,False,True
1369,CUST-9Z-A0-09,Ian,Ford,burkekrystal@example.net,+61-442-498-718,06/6 Owen Loop,,Davisfort,TAS,3922,AU,-37.665988,149.160812,1995-05-05,2024-01-25T08:01:18,False,True
1370,CUST--Z--99Z9,Steve,Gomez,kimberlybennett@example.com,None,Unit 76 2 Martin Retreat,,New Cherylton,VIC,0946,AU,-41.572873,140.470571,2010-12-31,2024-01-05T23:29:07,False,True
1371,CUST-99Z-Z90Z,Christopher,Robinson,trevinopatrick@example.net,(03) 1081 5139,966/806 Benjamin Outlook,,South Gary,VIC,2325,AU,-34.943733,118.814256,1998-03-22,2024-03-10T14:02:21,False,True
1372,CUST-0A0A9-Z9,Norman,Rosales,martinpaul@example.org,0497-441-009,Flat 73 109 Bender Triangle,,Yorkstad,ACT,1795,AU,-37.631696,146.488730,1964-11-10,2024-08-24T22:03:45,False,True
1373,CUST-00Z-9Z-0,Michael,Diaz,rick18@example.net,0408.087.976,66 Kimberly Centreway,,Parrishmouth,TAS,8512,AU,-39.111943,150.209805,1978-11-20,2024-01-30T16:07:26,False,True
1374,CUST-9A9AZ-90,Peggy,Gonzalez,ujohnson@example.com,(07).9015.0467,Apt. 160 4 Kelly Walk,,Cruzville,SA,2598,AU,-42.026287,140.463974,1988-11-05,2024-05-24T00:29:49,False,True
1375,CUST-9A-Z9---,Michael,Townsend,luis34@example.org,+61 428 234 202,93 White End,,Osborntown,NSW,2608,AU,-40.864380,138.838870,1989-09-11,2024-03-01T10:22:01,False,True
1376,CUST--Z0--0ZA,Nicole,Miller,lstafford@example.com,(07) 2556 8689,48/97 Danielle Esplanade,,Lake Mary,NT,2658,AU,-40.860367,125.787059,2000-07-03,2024-01-22T05:25:03,False,True
1377,CUST-Z-ZZ000Z,Kim,Perry,lglass@example.net,0470 477 924,Level 2 00 Abigail Boulevard,,Dylanton,WA,0854,AU,-42.525251,139.080032,1961-04-12,2024-08-02T11:49:48,True,True
1378,CUST---99A9-9,Michael,Huang,staciebell@example.com,+61 3 7587 7257,7 Thomas Byway,,South Vincenthaven,SA,2934,AU,-43.956290,122.266796,1993-03-02,2024-06-14T12:22:58,False,True
1379,CUST-ZA0-00-0,Scott,Andrews,tvaughn@example.com,+61 7 9642 5662,1 Brown Grange,,Williamton,ACT,3111,AU,-42.083138,140.926994,1965-07-15,2024-05-14T14:57:58,False,True
1380,CUST-09-90--0,Michelle,Wyatt,caroline05@example.net,08 6535 9602,6 Powell Promenade,,North Anthonyfurt,NT,2953,AU,-40.628413,112.934551,1969-05-06,2024-08-22T22:02:43,False,False
1381,CUST--9AAZAA9,Carolyn,Daniels,ldaniels@example.com,+61854968525,55/2 Adkins Terrace,,Williamton,NT,2498,AU,-38.008674,147.761871,1970-04-10,2024-07-14T06:38:17,False,True
1382,CUST-A-9-999-,Tamara,Rodriguez,jason73@example.org,0724.1169,73 Harris Stairs,,Michaelborough,NT,2918,AU,-41.756687,131.215358,1974-04-27,2024-03-29T15:12:55,False,True
1383,CUST-9-009-Z-,David,Pratt,lisa32@example.org,0495.141.807,Flat 95 930 Wilkinson Footway,,Lisamouth,ACT,2941,AU,-38.585263,147.565536,1974-12-09,2024-10-07T05:17:23,False,True
